session_id,session_date,channel,device,product_view,add_to_cart,checkout,purchase
S0036132,2025-03-28,Organic,Mobile,1,0,0,0
S0036133,2025-05-11,Email,Mobile,1,1,1,1
S0036134,2025-01-21,Organic,Mobile,1,0,0,0
S0036135,2026-04-28,Organic,Mobile,1,0,0,0
S0036136,2025-08-13,Organic,Mobile,0,0,0,0
S0036137,2026-07-02,Organic,Mobile,1,1,1,0
S0036138,2025-07-03,Social,Mobile,1,1,1,0
S0036139,2026-01-07,Paid Search,Mobile,1,0,0,0
S0036140,2025-04-09,Paid Search,Mobile,1,0,0,0
S0036141,2026-07-10,Paid Search,Desktop,1,0,0,0
S0036142,2026-03-19,Paid Search,Desktop,1,1,1,0
S0036143,2026-04-11,Direct,Mobile,1,1,1,1
S0036144,2026-06-12,Social,Desktop,1,0,0,0
S0036145,2026-06-19,Social,Mobile,0,0,0,0
S0036146,2025-10-30,Social,Mobile,1,1,1,1
S0036147,2026-09-01,Direct,Mobile,0,0,0,0
S0036148,2025-07-21,Social,Mobile,1,1,1,1
S0036149,2025-08-30,Paid Search,Mobile,1,0,0,0
S0036150,2026-05-14,Paid Search,Mobile,1,0,0,0
S0036151,2026-03-30,Social,Desktop,1,0,0,0
S0036152,2025-01-02,Paid Search,Mobile,0,0,0,0
S0036153,2026-08-22,Paid Search,Desktop,1,1,1,1
S0036154,2026-02-09,Direct,Mobile,1,0,0,0
S0036155,2025-08-16,Direct,Mobile,1,0,0,0
S0036156,2026-03-05,Direct,Mobile,1,0,0,0
S0036157,2025-08-14,Social,Mobile,0,0,0,0
S0036158,2025-11-28,Direct,Desktop,1,1,1,1
S0036159,2026-04-06,Social,Desktop,0,0,0,0
S0036160,2025-08-23,Direct,Desktop,1,0,0,0
S0036161,2026-03-02,Social,Tablet,0,0,0,0
S0036162,2026-01-10,Organic,Desktop,1,0,0,0
S0036163,2025-11-27,Social,Mobile,1,1,1,1
S0036164,2025-11-01,Social,Mobile,1,0,0,0
S0036165,2025-11-15,Paid Search,Desktop,1,0,0,0
S0036166,2026-02-19,Direct,Tablet,1,0,0,0
S0036167,2025-04-14,Organic,Mobile,1,1,1,1
S0036168,2025-03-30,Organic,Mobile,1,1,1,1
S0036169,2026-01-09,Social,Mobile,1,0,0,0
S0036170,2025-05-22,Paid Search,Mobile,1,1,0,0
S0036171,2025-10-14,Email,Mobile,1,1,1,1
S0036172,2025-10-30,Direct,Mobile,1,0,0,0
S0036173,2026-01-09,Email,Desktop,1,1,0,0
S0036174,2026-07-13,Email,Mobile,1,1,0,0
S0036175,2025-07-23,Email,Mobile,1,1,1,1
S0036176,2026-06-23,Paid Search,Tablet,1,0,0,0
S0036177,2026-06-14,Direct,Mobile,1,0,0,0
S0036178,2026-06-08,Organic,Mobile,1,0,0,0
S0036179,2026-04-02,Paid Search,Desktop,1,0,0,0
S0036180,2026-08-03,Direct,Desktop,1,1,1,0
S0036181,2025-10-04,Paid Search,Mobile,1,0,0,0
S0036182,2026-01-11,Organic,Mobile,0,0,0,0
S0036183,2026-01-16,Social,Desktop,0,0,0,0
S0036184,2026-05-16,Paid Search,Mobile,1,1,1,1
S0036185,2026-04-17,Paid Search,Desktop,0,0,0,0
S0036186,2026-02-06,Direct,Mobile,1,0,0,0
S0036187,2025-08-14,Organic,Mobile,1,0,0,0
S0036188,2025-01-04,Organic,Mobile,1,1,1,1
S0036189,2026-05-17,Organic,Desktop,0,0,0,0
S0036190,2026-02-02,Direct,Mobile,1,1,1,1
S0036191,2026-05-29,Organic,Mobile,0,0,0,0
S0036192,2026-07-25,Direct,Mobile,1,0,0,0
S0036193,2026-06-14,Social,Desktop,1,0,0,0
S0036194,2025-09-09,Paid Search,Mobile,0,0,0,0
S0036195,2026-08-18,Social,Mobile,0,0,0,0
S0036196,2026-07-18,Paid Search,Mobile,0,0,0,0
S0036197,2025-07-24,Social,Mobile,1,0,0,0
S0036198,2025-03-20,Email,Mobile,0,0,0,0
S0036199,2025-06-13,Organic,Mobile,1,0,0,0
S0036200,2026-01-31,Email,Mobile,0,0,0,0
S0036201,2026-06-01,Organic,Mobile,1,1,0,0
S0036202,2025-11-30,Paid Search,Desktop,1,0,0,0
S0036203,2025-09-10,Social,Mobile,1,0,0,0
S0036204,2026-02-23,Paid Search,Desktop,1,0,0,0
S0036205,2025-05-11,Direct,Desktop,1,1,0,0
S0036206,2025-08-28,Direct,Mobile,0,0,0,0
S0036207,2026-05-26,Direct,Mobile,1,0,0,0
S0036208,2026-07-26,Paid Search,Desktop,1,0,0,0
S0036209,2025-11-18,Direct,Mobile,0,0,0,0
S0036210,2025-12-01,Paid Search,Mobile,0,0,0,0
S0036211,2025-07-03,Email,Mobile,1,1,1,1
S0036212,2026-01-31,Paid Search,Mobile,0,0,0,0
S0036213,2025-04-23,Direct,Mobile,1,1,0,0
S0036214,2025-07-05,Social,Mobile,1,0,0,0
S0036215,2026-01-14,Direct,Mobile,1,0,0,0
S0036216,2025-05-15,Direct,Mobile,0,0,0,0
S0036217,2025-01-01,Email,Mobile,1,1,1,1
S0036218,2025-12-27,Paid Search,Mobile,1,0,0,0
S0036219,2025-04-12,Direct,Desktop,1,0,0,0
S0036220,2026-07-04,Direct,Mobile,0,0,0,0
S0036221,2026-07-10,Paid Search,Mobile,1,1,0,0
S0036222,2026-04-10,Organic,Mobile,0,0,0,0
S0036223,2026-03-21,Organic,Mobile,1,0,0,0
S0036224,2025-09-10,Organic,Mobile,0,0,0,0
S0036225,2025-03-02,Organic,Desktop,1,1,1,1
S0036226,2025-09-04,Paid Search,Desktop,1,0,0,0
S0036227,2025-03-20,Social,Tablet,1,1,1,0
S0036228,2025-06-07,Direct,Mobile,1,0,0,0
S0036229,2026-08-14,Paid Search,Desktop,1,0,0,0
S0036230,2025-05-02,Organic,Mobile,1,1,1,1
S0036231,2025-07-04,Social,Mobile,0,0,0,0
S0036232,2026-02-25,Paid Search,Mobile,1,1,1,0
S0036233,2025-09-24,Organic,Tablet,1,1,1,1
S0036234,2025-04-29,Paid Search,Mobile,1,0,0,0
S0036235,2026-08-14,Organic,Mobile,1,1,1,1
S0036236,2026-03-15,Paid Search,Mobile,1,0,0,0
S0036237,2026-06-15,Direct,Mobile,1,0,0,0
S0036238,2026-02-01,Social,Mobile,1,0,0,0
S0036239,2025-03-13,Organic,Mobile,1,0,0,0
S0036240,2025-07-15,Direct,Mobile,0,0,0,0
S0036241,2025-02-27,Social,Mobile,1,1,1,1
S0036242,2025-07-01,Paid Search,Mobile,1,0,0,0
S0036243,2025-11-01,Organic,Mobile,1,0,0,0
S0036244,2025-06-08,Paid Search,Mobile,1,0,0,0
S0036245,2026-06-22,Direct,Mobile,1,0,0,0
S0036246,2026-04-19,Organic,Mobile,0,0,0,0
S0036247,2026-07-31,Direct,Tablet,1,1,1,0
S0036248,2026-05-21,Email,Mobile,1,1,1,1
S0036249,2025-05-01,Social,Mobile,0,0,0,0
S0036250,2025-05-04,Paid Search,Tablet,0,0,0,0
S0036251,2025-05-01,Organic,Mobile,1,0,0,0
S0036252,2026-04-24,Paid Search,Mobile,1,1,0,0
S0036253,2026-03-08,Paid Search,Mobile,0,0,0,0
S0036254,2026-08-23,Direct,Desktop,1,1,1,0
S0036255,2025-11-22,Direct,Mobile,1,0,0,0
S0036256,2025-06-05,Social,Mobile,1,0,0,0
S0036257,2025-08-06,Organic,Mobile,1,1,1,1
S0036258,2025-07-20,Organic,Desktop,1,0,0,0
S0036259,2026-05-26,Email,Mobile,0,0,0,0
S0036260,2026-07-28,Email,Mobile,1,1,0,0
S0036261,2025-07-05,Direct,Mobile,1,1,0,0
S0036262,2025-12-13,Email,Mobile,1,1,1,1
S0036263,2026-01-15,Organic,Desktop,1,0,0,0
S0036264,2025-12-20,Paid Search,Tablet,0,0,0,0
S0036265,2026-07-07,Organic,Mobile,1,1,0,0
S0036266,2025-01-06,Direct,Desktop,1,0,0,0
S0036267,2025-06-09,Paid Search,Mobile,0,0,0,0
S0036268,2025-08-28,Organic,Mobile,1,1,1,1
S0036269,2025-02-10,Paid Search,Mobile,1,0,0,0
S0036270,2026-01-17,Social,Desktop,0,0,0,0
S0036271,2026-02-19,Social,Mobile,1,1,0,0
S0036272,2025-05-01,Paid Search,Mobile,1,1,0,0
S0036273,2026-08-04,Paid Search,Mobile,0,0,0,0
S0036274,2026-05-09,Paid Search,Mobile,0,0,0,0
S0036275,2025-08-13,Email,Desktop,0,0,0,0
S0036276,2026-07-12,Email,Mobile,0,0,0,0
S0036277,2026-04-29,Email,Mobile,1,1,0,0
S0036278,2025-12-21,Organic,Mobile,1,1,0,0
S0036279,2026-07-01,Organic,Desktop,1,1,1,1
S0036280,2025-02-26,Organic,Desktop,1,0,0,0
S0036281,2025-09-19,Organic,Mobile,1,0,0,0
S0036282,2026-07-15,Social,Mobile,0,0,0,0
S0036283,2025-06-29,Organic,Mobile,1,1,1,1
S0036284,2026-02-20,Paid Search,Mobile,1,1,0,0
S0036285,2025-12-05,Paid Search,Mobile,1,1,0,0
S0036286,2025-10-26,Organic,Mobile,1,0,0,0
S0036287,2026-05-29,Organic,Desktop,1,1,1,1
S0036288,2025-08-05,Organic,Mobile,1,0,0,0
S0036289,2026-02-16,Paid Search,Mobile,1,1,1,1
S0036290,2025-05-08,Organic,Mobile,1,0,0,0
S0036291,2025-03-10,Paid Search,Mobile,1,1,0,0
S0036292,2026-01-17,Organic,Mobile,1,0,0,0
S0036293,2026-03-15,Social,Desktop,0,0,0,0
S0036294,2025-06-27,Email,Desktop,1,0,0,0
S0036295,2026-08-09,Organic,Mobile,1,0,0,0
S0036296,2025-11-22,Social,Mobile,0,0,0,0
S0036297,2025-11-19,Organic,Mobile,0,0,0,0
S0036298,2025-01-09,Organic,Desktop,1,0,0,0
S0036299,2025-04-01,Organic,Mobile,1,1,1,1
S0036300,2026-05-16,Email,Mobile,1,1,0,0
S0036301,2025-06-20,Organic,Desktop,1,0,0,0
S0036302,2025-10-24,Organic,Mobile,0,0,0,0
S0036303,2026-07-26,Paid Search,Mobile,1,0,0,0
S0036304,2025-07-17,Direct,Mobile,1,0,0,0
S0036305,2025-08-11,Social,Desktop,1,0,0,0
S0036306,2025-01-29,Paid Search,Desktop,1,1,0,0
S0036307,2025-12-13,Direct,Desktop,1,1,1,1
S0036308,2025-02-12,Social,Mobile,1,0,0,0
S0036309,2025-11-12,Email,Mobile,1,0,0,0
S0036310,2025-04-05,Organic,Mobile,1,0,0,0
S0036311,2025-07-04,Organic,Mobile,0,0,0,0
S0036312,2025-02-12,Organic,Mobile,1,0,0,0
S0036313,2026-01-11,Organic,Mobile,1,0,0,0
S0036314,2025-05-03,Direct,Mobile,0,0,0,0
S0036315,2025-02-19,Social,Mobile,0,0,0,0
S0036316,2026-03-26,Email,Mobile,0,0,0,0
S0036317,2025-06-18,Paid Search,Mobile,1,1,1,1
S0036318,2025-10-09,Organic,Mobile,0,0,0,0
S0036319,2025-10-31,Organic,Mobile,1,1,0,0
S0036320,2026-08-25,Organic,Mobile,0,0,0,0
S0036321,2025-06-08,Organic,Mobile,1,1,1,0
S0036322,2026-05-02,Organic,Mobile,1,1,1,0
S0036323,2025-03-12,Paid Search,Desktop,1,0,0,0
S0036324,2025-09-24,Direct,Mobile,1,1,1,1
S0036325,2025-09-18,Social,Mobile,1,1,1,1
S0036326,2025-06-29,Paid Search,Desktop,1,0,0,0
S0036327,2025-07-13,Organic,Mobile,1,1,0,0
S0036328,2025-09-17,Direct,Mobile,1,0,0,0
S0036329,2026-06-18,Direct,Mobile,0,0,0,0
S0036330,2025-10-26,Direct,Mobile,1,0,0,0
S0036331,2025-06-23,Direct,Tablet,1,0,0,0
S0036332,2025-04-17,Organic,Desktop,0,0,0,0
S0036333,2026-01-21,Direct,Mobile,1,1,0,0
S0036334,2026-07-08,Email,Mobile,0,0,0,0
S0036335,2026-01-31,Paid Search,Mobile,0,0,0,0
S0036336,2025-11-18,Direct,Mobile,1,1,1,1
S0036337,2025-05-05,Email,Mobile,1,0,0,0
S0036338,2026-02-23,Organic,Mobile,1,0,0,0
S0036339,2026-03-07,Organic,Mobile,0,0,0,0
S0036340,2025-10-11,Social,Mobile,1,0,0,0
S0036341,2026-02-12,Paid Search,Desktop,1,0,0,0
S0036342,2025-11-04,Direct,Mobile,1,0,0,0
S0036343,2025-10-27,Direct,Desktop,0,0,0,0
S0036344,2026-06-27,Paid Search,Mobile,1,0,0,0
S0036345,2026-08-01,Organic,Mobile,0,0,0,0
S0036346,2025-02-23,Organic,Mobile,1,1,1,1
S0036347,2026-06-12,Organic,Mobile,1,1,0,0
S0036348,2025-01-27,Organic,Mobile,1,0,0,0
S0036349,2026-08-03,Paid Search,Mobile,1,0,0,0
S0036350,2025-12-28,Paid Search,Mobile,1,1,0,0
S0036351,2026-05-30,Paid Search,Desktop,1,0,0,0
S0036352,2026-08-17,Organic,Desktop,1,0,0,0
S0036353,2025-10-15,Email,Desktop,0,0,0,0
S0036354,2025-12-09,Paid Search,Mobile,1,0,0,0
S0036355,2026-07-07,Paid Search,Mobile,0,0,0,0
S0036356,2025-09-07,Email,Mobile,1,0,0,0
S0036357,2026-04-20,Direct,Mobile,1,0,0,0
S0036358,2026-06-05,Organic,Mobile,1,0,0,0
S0036359,2026-07-03,Organic,Tablet,0,0,0,0
S0036360,2026-06-19,Email,Mobile,0,0,0,0
S0036361,2025-08-28,Social,Desktop,0,0,0,0
S0036362,2025-10-09,Direct,Mobile,1,0,0,0
S0036363,2025-03-31,Direct,Desktop,0,0,0,0
S0036364,2025-09-11,Email,Mobile,0,0,0,0
S0036365,2026-04-12,Email,Mobile,1,0,0,0
S0036366,2026-08-01,Paid Search,Mobile,1,0,0,0
S0036367,2025-04-09,Organic,Tablet,0,0,0,0
S0036368,2025-04-17,Paid Search,Mobile,0,0,0,0
S0036369,2026-05-22,Paid Search,Mobile,1,1,0,0
S0036370,2025-09-16,Paid Search,Mobile,1,1,0,0
S0036371,2025-10-10,Organic,Mobile,1,1,1,1
S0036372,2025-11-20,Organic,Mobile,1,0,0,0
S0036373,2025-06-13,Social,Mobile,0,0,0,0
S0036374,2026-03-23,Email,Mobile,1,0,0,0
S0036375,2026-07-10,Paid Search,Mobile,1,0,0,0
S0036376,2026-07-20,Organic,Mobile,1,0,0,0
S0036377,2026-04-29,Paid Search,Mobile,1,0,0,0
S0036378,2025-07-11,Social,Desktop,1,1,1,1
S0036379,2026-03-11,Paid Search,Mobile,0,0,0,0
S0036380,2025-09-15,Paid Search,Mobile,1,1,0,0
S0036381,2026-07-16,Paid Search,Mobile,0,0,0,0
S0036382,2026-03-11,Paid Search,Mobile,1,0,0,0
S0036383,2026-08-20,Organic,Mobile,0,0,0,0
S0036384,2026-03-14,Organic,Mobile,1,0,0,0
S0036385,2025-06-20,Email,Desktop,1,1,1,1
S0036386,2025-07-13,Direct,Desktop,1,0,0,0
S0036387,2025-05-23,Paid Search,Mobile,0,0,0,0
S0036388,2026-03-17,Email,Tablet,1,0,0,0
S0036389,2025-10-04,Email,Mobile,1,0,0,0
S0036390,2026-01-05,Paid Search,Mobile,1,0,0,0
S0036391,2025-06-26,Direct,Mobile,1,1,1,1
S0036392,2026-06-30,Email,Mobile,0,0,0,0
S0036393,2025-09-05,Organic,Desktop,1,0,0,0
S0036394,2026-06-10,Paid Search,Mobile,1,1,0,0
S0036395,2025-03-09,Email,Mobile,0,0,0,0
S0036396,2025-08-13,Email,Desktop,1,0,0,0
S0036397,2025-11-13,Organic,Desktop,0,0,0,0
S0036398,2025-01-14,Organic,Desktop,0,0,0,0
S0036399,2026-06-10,Email,Mobile,1,0,0,0
S0036400,2025-11-06,Paid Search,Mobile,1,1,0,0
S0036401,2025-01-23,Organic,Desktop,1,0,0,0
S0036402,2025-06-23,Paid Search,Mobile,1,0,0,0
S0036403,2025-05-02,Paid Search,Mobile,0,0,0,0
S0036404,2026-05-12,Paid Search,Mobile,1,1,0,0
S0036405,2026-06-02,Organic,Mobile,1,0,0,0
S0036406,2026-01-01,Email,Mobile,1,1,0,0
S0036407,2026-08-04,Social,Mobile,0,0,0,0
S0036408,2026-04-27,Social,Desktop,1,1,1,1
S0036409,2025-06-01,Organic,Mobile,1,1,0,0
S0036410,2025-12-02,Paid Search,Mobile,1,1,1,0
S0036411,2025-02-07,Social,Mobile,0,0,0,0
S0036412,2026-07-24,Paid Search,Mobile,0,0,0,0
S0036413,2025-08-27,Social,Mobile,0,0,0,0
S0036414,2025-11-05,Email,Mobile,1,0,0,0
S0036415,2025-12-25,Social,Mobile,0,0,0,0
S0036416,2025-04-30,Organic,Mobile,1,0,0,0
S0036417,2026-01-31,Organic,Mobile,0,0,0,0
S0036418,2025-11-08,Organic,Mobile,1,0,0,0
S0036419,2025-12-28,Paid Search,Desktop,1,1,0,0
S0036420,2026-03-04,Organic,Desktop,1,1,0,0
S0036421,2025-02-13,Email,Mobile,0,0,0,0
S0036422,2025-09-21,Email,Desktop,1,1,0,0
S0036423,2026-02-20,Paid Search,Desktop,1,0,0,0
S0036424,2026-08-25,Organic,Mobile,1,1,0,0
S0036425,2025-08-16,Direct,Mobile,1,0,0,0
S0036426,2025-07-30,Organic,Desktop,1,0,0,0
S0036427,2026-05-15,Social,Desktop,1,1,1,1
S0036428,2025-07-22,Organic,Mobile,1,0,0,0
S0036429,2025-08-27,Paid Search,Mobile,1,0,0,0
S0036430,2025-06-12,Organic,Mobile,1,0,0,0
S0036431,2025-07-13,Social,Mobile,0,0,0,0
S0036432,2025-09-10,Social,Mobile,1,0,0,0
S0036433,2025-07-04,Social,Mobile,0,0,0,0
S0036434,2025-08-14,Social,Mobile,1,0,0,0
S0036435,2025-10-13,Social,Desktop,0,0,0,0
S0036436,2025-12-18,Social,Mobile,1,0,0,0
S0036437,2025-09-18,Email,Mobile,0,0,0,0
S0036438,2025-02-23,Direct,Desktop,1,1,1,0
S0036439,2025-12-12,Social,Desktop,0,0,0,0
S0036440,2026-03-02,Organic,Mobile,1,0,0,0
S0036441,2025-11-17,Organic,Desktop,1,0,0,0
S0036442,2025-05-13,Social,Desktop,0,0,0,0
S0036443,2025-04-04,Direct,Mobile,1,0,0,0
S0036444,2025-05-30,Email,Tablet,0,0,0,0
S0036445,2025-07-18,Paid Search,Desktop,1,0,0,0
S0036446,2025-06-01,Direct,Mobile,1,0,0,0
S0036447,2025-12-03,Organic,Mobile,1,0,0,0
S0036448,2025-05-29,Organic,Mobile,1,0,0,0
S0036449,2025-08-18,Paid Search,Desktop,0,0,0,0
S0036450,2025-11-22,Organic,Tablet,0,0,0,0
S0036451,2025-07-16,Paid Search,Desktop,1,0,0,0
S0036452,2026-01-15,Paid Search,Mobile,0,0,0,0
S0036453,2026-05-17,Paid Search,Mobile,1,0,0,0
S0036454,2026-08-08,Paid Search,Mobile,1,1,1,1
S0036455,2025-06-04,Organic,Mobile,1,0,0,0
S0036456,2025-05-09,Organic,Mobile,1,0,0,0
S0036457,2026-05-19,Social,Mobile,0,0,0,0
S0036458,2025-05-01,Email,Mobile,0,0,0,0
S0036459,2025-04-23,Direct,Mobile,1,0,0,0
S0036460,2025-02-09,Organic,Mobile,1,0,0,0
S0036461,2025-04-10,Direct,Mobile,1,1,0,0
S0036462,2025-02-22,Organic,Mobile,0,0,0,0
S0036463,2025-05-17,Direct,Mobile,1,0,0,0
S0036464,2025-03-16,Organic,Desktop,1,1,1,0
S0036465,2025-11-10,Social,Desktop,1,0,0,0
S0036466,2026-02-13,Organic,Desktop,1,0,0,0
S0036467,2026-02-23,Organic,Tablet,0,0,0,0
S0036468,2026-03-22,Organic,Mobile,1,0,0,0
S0036469,2026-04-05,Paid Search,Tablet,1,0,0,0
S0036470,2025-08-29,Social,Mobile,1,0,0,0
S0036471,2025-04-16,Paid Search,Mobile,1,0,0,0
S0036472,2026-01-13,Organic,Mobile,1,0,0,0
S0036473,2025-09-24,Paid Search,Tablet,0,0,0,0
S0036474,2026-02-14,Email,Mobile,1,0,0,0
S0036475,2025-04-21,Email,Desktop,1,0,0,0
S0036476,2025-03-10,Organic,Mobile,0,0,0,0
S0036477,2026-05-16,Paid Search,Desktop,0,0,0,0
S0036478,2025-02-15,Email,Desktop,1,0,0,0
S0036479,2025-02-26,Organic,Mobile,1,1,0,0
S0036480,2026-01-21,Organic,Mobile,1,1,0,0
S0036481,2025-03-05,Organic,Mobile,0,0,0,0
S0036482,2025-03-26,Paid Search,Desktop,1,1,1,1
S0036483,2025-06-14,Social,Mobile,0,0,0,0
S0036484,2025-08-17,Organic,Mobile,1,1,0,0
S0036485,2026-01-12,Social,Mobile,1,0,0,0
S0036486,2026-02-16,Paid Search,Mobile,1,1,0,0
S0036487,2025-06-20,Email,Mobile,1,0,0,0
S0036488,2026-01-22,Social,Mobile,1,0,0,0
S0036489,2026-06-07,Organic,Desktop,1,0,0,0
S0036490,2026-04-28,Direct,Mobile,1,0,0,0
S0036491,2026-06-15,Paid Search,Mobile,0,0,0,0
S0036492,2025-02-01,Social,Desktop,0,0,0,0
S0036493,2025-07-19,Email,Desktop,1,0,0,0
S0036494,2026-01-03,Organic,Mobile,0,0,0,0
S0036495,2025-04-08,Paid Search,Mobile,0,0,0,0
S0036496,2025-09-11,Organic,Desktop,1,0,0,0
S0036497,2026-02-18,Email,Tablet,0,0,0,0
S0036498,2026-02-13,Paid Search,Desktop,1,0,0,0
S0036499,2026-05-22,Direct,Desktop,0,0,0,0
S0036500,2025-09-25,Paid Search,Desktop,1,0,0,0
S0036501,2026-08-18,Direct,Mobile,1,0,0,0
S0036502,2026-04-09,Email,Mobile,1,0,0,0
S0036503,2026-03-22,Email,Desktop,1,0,0,0
S0036504,2025-12-28,Paid Search,Desktop,1,0,0,0
S0036505,2026-08-29,Social,Desktop,0,0,0,0
S0036506,2025-12-25,Direct,Tablet,0,0,0,0
S0036507,2025-03-15,Email,Mobile,1,1,1,1
S0036508,2025-12-31,Paid Search,Mobile,0,0,0,0
S0036509,2026-02-05,Organic,Mobile,1,1,1,1
S0036510,2026-01-23,Social,Mobile,1,0,0,0
S0036511,2026-07-23,Organic,Mobile,1,0,0,0
S0036512,2025-12-06,Paid Search,Desktop,0,0,0,0
S0036513,2025-10-01,Organic,Mobile,1,1,0,0
S0036514,2026-06-17,Paid Search,Mobile,0,0,0,0
S0036515,2026-05-04,Social,Mobile,1,0,0,0
S0036516,2025-04-18,Direct,Mobile,0,0,0,0
S0036517,2025-09-07,Paid Search,Mobile,1,0,0,0
S0036518,2026-03-29,Organic,Mobile,1,1,1,1
S0036519,2025-07-20,Organic,Mobile,0,0,0,0
S0036520,2025-06-15,Direct,Tablet,1,0,0,0
S0036521,2025-07-26,Email,Desktop,1,0,0,0
S0036522,2025-03-20,Direct,Mobile,1,0,0,0
S0036523,2025-05-18,Direct,Tablet,1,0,0,0
S0036524,2025-09-26,Social,Mobile,1,0,0,0
S0036525,2025-06-12,Organic,Mobile,0,0,0,0
S0036526,2025-06-21,Organic,Mobile,1,0,0,0
S0036527,2026-07-01,Email,Desktop,1,0,0,0
S0036528,2026-07-28,Social,Mobile,0,0,0,0
S0036529,2026-02-26,Organic,Mobile,0,0,0,0
S0036530,2025-02-05,Paid Search,Tablet,1,1,1,1
S0036531,2026-05-22,Organic,Desktop,1,0,0,0
S0036532,2025-07-20,Paid Search,Mobile,1,0,0,0
S0036533,2025-11-29,Email,Mobile,1,1,1,0
S0036534,2025-12-19,Social,Mobile,0,0,0,0
S0036535,2026-07-04,Email,Mobile,1,0,0,0
S0036536,2025-07-20,Organic,Desktop,1,0,0,0
S0036537,2025-05-17,Paid Search,Desktop,1,0,0,0
S0036538,2026-01-11,Paid Search,Desktop,1,1,0,0
S0036539,2025-03-01,Paid Search,Desktop,1,1,0,0
S0036540,2026-06-01,Social,Mobile,1,0,0,0
S0036541,2026-02-13,Direct,Mobile,0,0,0,0
S0036542,2025-12-23,Direct,Mobile,0,0,0,0
S0036543,2025-10-16,Paid Search,Mobile,1,0,0,0
S0036544,2025-12-31,Paid Search,Desktop,1,1,1,1
S0036545,2026-01-19,Organic,Mobile,1,0,0,0
S0036546,2025-03-16,Social,Mobile,1,0,0,0
S0036547,2025-02-27,Email,Desktop,0,0,0,0
S0036548,2026-03-26,Paid Search,Mobile,1,0,0,0
S0036549,2026-07-27,Organic,Mobile,0,0,0,0
S0036550,2026-04-30,Organic,Desktop,1,0,0,0
S0036551,2025-12-06,Organic,Mobile,1,0,0,0
S0036552,2026-07-02,Direct,Mobile,1,1,0,0
S0036553,2026-05-25,Direct,Mobile,0,0,0,0
S0036554,2025-01-19,Social,Mobile,1,1,1,1
S0036555,2026-02-28,Email,Mobile,1,0,0,0
S0036556,2025-03-25,Email,Mobile,0,0,0,0
S0036557,2026-08-14,Organic,Mobile,1,0,0,0
S0036558,2025-04-03,Social,Mobile,1,1,1,1
S0036559,2025-11-01,Direct,Desktop,1,1,1,1
S0036560,2025-01-22,Organic,Mobile,1,0,0,0
S0036561,2025-09-25,Email,Desktop,1,1,1,1
S0036562,2026-03-01,Paid Search,Mobile,1,0,0,0
S0036563,2026-02-14,Paid Search,Mobile,1,0,0,0
S0036564,2026-05-11,Social,Desktop,1,0,0,0
S0036565,2025-02-24,Paid Search,Mobile,1,1,1,1
S0036566,2025-05-02,Social,Tablet,1,0,0,0
S0036567,2025-03-09,Organic,Mobile,1,1,1,1
S0036568,2025-10-19,Direct,Desktop,1,1,1,1
S0036569,2026-08-20,Social,Mobile,1,0,0,0
S0036570,2025-07-11,Social,Desktop,1,0,0,0
S0036571,2026-08-01,Social,Mobile,0,0,0,0
S0036572,2025-11-22,Email,Desktop,1,1,0,0
S0036573,2026-04-14,Direct,Mobile,1,1,1,1
S0036574,2025-03-10,Social,Mobile,0,0,0,0
S0036575,2026-01-13,Paid Search,Mobile,0,0,0,0
S0036576,2026-02-02,Social,Desktop,1,0,0,0
S0036577,2025-07-05,Direct,Mobile,1,1,1,0
S0036578,2025-02-07,Paid Search,Desktop,1,0,0,0
S0036579,2025-09-28,Direct,Desktop,1,1,0,0
S0036580,2025-10-18,Social,Mobile,0,0,0,0
S0036581,2025-12-28,Organic,Desktop,1,1,1,1
S0036582,2025-05-08,Organic,Desktop,1,0,0,0
S0036583,2025-04-17,Social,Mobile,1,0,0,0
S0036584,2026-01-23,Paid Search,Desktop,1,0,0,0
S0036585,2025-11-19,Organic,Tablet,0,0,0,0
S0036586,2025-05-20,Paid Search,Desktop,1,0,0,0
S0036587,2025-03-19,Email,Mobile,0,0,0,0
S0036588,2026-07-24,Email,Mobile,0,0,0,0
S0036589,2025-06-02,Organic,Mobile,1,0,0,0
S0036590,2026-03-03,Organic,Desktop,1,0,0,0
S0036591,2025-10-10,Organic,Desktop,1,1,0,0
S0036592,2026-05-07,Social,Mobile,1,1,0,0
S0036593,2026-01-21,Organic,Mobile,1,1,1,1
S0036594,2026-03-09,Organic,Mobile,1,1,1,0
S0036595,2025-07-29,Email,Mobile,1,1,1,1
S0036596,2025-12-05,Direct,Mobile,0,0,0,0
S0036597,2026-06-09,Direct,Mobile,1,0,0,0
S0036598,2025-09-05,Organic,Mobile,1,1,1,1
S0036599,2026-03-20,Email,Mobile,0,0,0,0
S0036600,2025-05-18,Organic,Desktop,1,1,0,0
S0036601,2026-06-08,Organic,Mobile,0,0,0,0
S0036602,2026-02-03,Direct,Mobile,1,0,0,0
S0036603,2025-10-26,Direct,Desktop,1,0,0,0
S0036604,2026-08-03,Organic,Mobile,1,1,1,1
S0036605,2026-05-23,Paid Search,Desktop,1,1,1,1
S0036606,2025-07-26,Paid Search,Mobile,1,1,0,0
S0036607,2025-04-11,Paid Search,Desktop,0,0,0,0
S0036608,2026-07-05,Organic,Desktop,1,0,0,0
S0036609,2025-06-06,Direct,Mobile,0,0,0,0
